Post_ID,Posting_Author,Congress_Number,State_District,State,District,1 if Democrat,DW-NOMINATE,LES,Job_Function,Title_Parsed,Office_Type,Committee_Affiliation,Spanish_Language,Salary_Min,Salary_Max,Years_Experience,Posting_Text,Year
MEM-020-17,House Veterans Affairs' Committee Minority,118,ST-00,,0.0,1,,,Legislative,Staff Director,Personal,House Veterans Affairs' Committee Minority,0,,,5,mem02017 house veterans affairs committee minority staff seeks staff director minimum 5 years managerial experience professional office setting solid expertise veterans policy ideal candidate would proven experience establishing managing relationships veterans service organization community members house veterans affairs committee members congress well department veterans affairs excellent collaborative leader page 2 4 inspired selfstarter ideal candidate proficient relevant understanding dynamics republican democratic caucuses well executive branch veteran status plus qualified applicants submit cover letter resume two writing samples walzresumesmailhousegov later january 31 2017 house veterans affairs committee minority staff equal opportunity employer,2024
MEM-438-15,Committee on Ethics,118,ST-00,,0.0,0,,,Legislative,Staff Assistant,Committee,,0,,,,mem43815 committee ethics opening staff assistant duties include answering telephones assisting tracking processing committee correspondence providing administrative support setting committee meetings entering data navigating databases accuracy nonpartisan position requires ability serve members congress equally refrain political partisan activity applicants must excellent organizational skills professional telephone manner good computer skills proficiency microsoft word excel ability work cooperatively courteously others ability use good judgment responding inquiries requests flexibility assisting daily tasks projects please email cover letter resume staff assistant subject line ethicsjobsmailhousegov phone calls please,2024
MEM-414-14,Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Director of Investigations,Personal,Committee on Ethics,0,,,5,mem41414 director investigations washington dc committee ethics seeks experienced attorney serve director investigations committee director manage committees nonpartisan staff attorneys professionals responsible conducting investigations adjudicatory disciplinary proceedings regarding members staff us house representatives nonpartisan position requires ability serve members congress equally refrain political partisan activity candidates must possess minimum 5 years experience complex investigations outstanding analytical written oral communication skills sound judgment necessary evaluate sensitive matters arise committee experience one following areas also desirable government ethics criminal law civil litigation administrative investigations adjudications depositions familiarity congress unique institutional prerogatives previous management experience preferred salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase director investigations subject line page 2 6,2024
MEM-406-14,Progressive Democratic Member of the Judiciary Committee,118,TN-00,TN,0.0,1,,,Legislative,Legislative Assistant/Counsel,Personal,Judiciary Committee,1,,,,mem40614 progressive democratic member judiciary committee seeks legislative assistantcounsel potentially fill legislative director position staff member committee matters qualified applicants also considered legislative director position legislative portfolio include criminal justice drug policy civil rights civil liberties immigration intellectual property responsibilities include assisting management legislative staff preparing materials hearings drafting legislation meeting stakeholders writing talking points coordinating communications director representing member meetings events selected legislative director responsible directing legislative agenda page 3 6 managing legislative staff editing constituent correspondence written material applicants strong organizational writing communication skills detail oriented entry level position jd substantial hill experience including thorough knowledge house rules legislative process required also ability work fastpaced environment keeping sense humor managementsupervision experience preferred tennessee ties plus please send cover letter resume two writing samples cohenjobsmailhousegov phone calls dropins,2024
MEM-400-14,Liberal Northeastern House full committee chairman,118,ST-00,,0.0,0,,,Legislative,Staff Assistant/Scheduler,Personal,,0,,,,mem40014 liberal northeastern house full committee chairman seeks staff assistantscheduler manage members schedule staff front desk greet constituents answer telephones arrange tours qualified applicants positive attitude strong organizational skills orientation detail possess strong verbal written communication skills ability multitask responsibilities include opening sorting mail faxes assisting data entry management constituent mail system drafting constituent correspondence assisting member staff various projects staff assistant also responsible office administration including maintaining office supplies supervising office interns interested parties email cover letter resume pacongressionalresumemailhousegov phone calls walkins please position opens early january 2015 page 4 6,2024
MEM-389-14,Republican Committee,118,ST-00,,0.0,0,,,Legislative,Executive Assistant,Committee,GOPcommittee@gmail.com,0,,,,mem38914 republican committee seeks executive assistant full committee chief page 6 6 staff executive assistant work closely chief staff assisting projects managing daily schedule various tasks needed ideal candidate incredibly well organized able anticipate issues needs initiative identify problems come solutions address positive attitude essential capitol hill experience plus new graduates encouraged apply interested applicants send resume cover letter gopcommitteegmailcom,2024
MEM-008-18,House Committee on Homeland Security,118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,House Committee on Homeland Security,1,,,,mem00818 majority staff house committee homeland security seeking professional staff member requirements include extensive knowledge department homeland security including limited acquisition procurement policy practices page 2 4 financial information technology management departmental workforce previous hill experience preferred please email resume writing sample resumeschsmailhousegov,2024
MEM-512-17,Senior Democratic House member and Committee Ranking Member,118,ST-00,,0.0,1,,,Legislative,Legislative Director,Personal,,0,,,,mem51217 senior democratic house member committee ranking member seeks legislative director primary responsibilities include developing policy legislative initiatives advising member legislative issues position manage longterm shortterm legislative planning monitor legislative activity house floor supervise legislative staff personal office ensure effective coordination personal office committee office assist hearing preparation needed position also manage health policy portfolio successful candidate resultsoriented problem solver proven track record developing advancing legislation excellent oral written communication skills timemanagement skills ability quickly analyze summarize complex legislative details essential advanced degree extensive experience capitol hill required apply please email cover letter resume words legislative director subject line job_09livecom please paste cover letter resume directly body email,2023
MEM-511-17,The Committee on Natural Resources’ Subcommittee on Oversight and Investigations,118,ST-00,,0.0,0,,,Legislative,Clerk,Personal,Subcommittee on Oversight and Investigations,0,,,,mem51117 committee natural resources subcommittee oversight investigations seeking fill clerk position majority staff ideal candidate strong interest investigations natural resources issues responsibilities include staffing subcommittee hearings well full committee hearings sending receiving subcommittee correspondence executive branch well outside organizations managing subcommittees administrative needs candidates must possess strong work ethic attention detail desire learn conduct congressional oversight investigations selfmotivated prior hill experience preferred required interested candidates send resume cover letter naturalresourcesjobsmailhousegov oi clerk subject line,2024
MEM-490-17,The Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Investigative Counsel,Committee,The Committee on Ethics,0,,,,mem49017 investigative counsel washington dc committee ethics seeks attorney investigative counsel position committees investigative counsels responsible conducting investigations adjudicatory disciplinary proceedings regarding members staff us house representatives nonpartisan position requires ability conduct impartial investigations refrain political partisan activity candidates must possess outstanding analytical writtenoral communications skills well sound judgment necessary evaluate sensitive matters arise committee experience page 4 4 one following areas desirable government ethics criminal law employment law including laws governing sexual harassment workplace civil litigation administrative investigations adjudications depositions financial accounting salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase investigative counsel subject line,2024
MEM-421-16,Democratic staff of the House Committee on Energy and Commerce Subcommittee on Oversight & Investigations,118,ST-00,,0.0,1,,,Legislative,Staffer or Counsel,Committee,House Committee on Energy and Commerce Subcommittee on Oversight & Investigations,0,,,,mem42116 democratic staff house committee energy commerce subcommittee oversight investigations seeking professional staffer counsel begin january 2017 experience congressional oversight investigations issues within committees jurisdiction plus health energy environment telecommunications consumer protection jd preferred required experience within areas committees jurisdiction may equally relevant security clearance also plus responsibilities include staffing congressional hearings investigations conducting research writing editing document review successful candidates dependable detail oriented possess strong communication writing skills salary commensurate skills level experience please send resume cover letter writing sample 2 professional references ecdjobsmailhousegov,2024
MEM-406-16,Democratic Staff of the House Committee on Small Business,118,ST-00,,0.0,1,,,Legislative,Staff Member,Committee,House Committee on Small Business,0,,,,mem40616 democratic staff house committee small business seeks professional staff member handle broad portfolio matters including related regulatory reform health care ruralagriculture energy technology exposure small business policy sba programs plus ideal candidate strong writer organized solid interpersonal skills primary responsibilities include hearing preparation witness selection memo statements questions legislative development page 5 5 generating ideas drafting legislation advancing legislation outreach engagement key stakeholders interest groups entry level position phone calls dropins please please email resumes cover letters resume_openingyahoocom,2024
MEM-301-16,Democratic staff of the U.S. Congress Joint Economic Committee,118,ST-00,,0.0,1,,,Legislative,Research Assistant for Economic Issues,Personal,Joint Economic Committee,0,,,,mem30116 research assistant economic issues democratic staff us congress joint economic committee jec seeks research assistant work closely policy advisors economists senior staff range economic issues successful candidate broad knowledge field economics technical experience using spreadsheets analyze economic data also detailoriented duties include providing research assistance reports assisting hearing preparation fact checking committee publications including charts hearing memos floor statements reports materials social media bachelors degree economics public policy related field required capitol hill experience plus salary commensurate experience apply please submit cover letter resume demsjecsenategov research assistant subject line applicants called interview asked submit short writing sample list references joint economic committee equal opportunity employer discriminate basis race color gender age religion disability page 2 3 national origin uniformed service genetic information sexual orientation gender identity expression,2023
MEM-300-16,Joint Committee on Taxation,118,ST-00,,0.0,0,,,Desktop Support,IT Support Professional,Personal,,0,,,,mem30016 joint committee taxation seeking entry level support professional join information technology staff desktop support role desktop support technician provides support end users wide range issues identifying researching resolving technical problems day desktop support life may includeresponding inquiries technical support day next business day documenting tracking monitoring issues ensure timely resolutioninstalling supporting following desktop applications pc printer hardware mobile devices iphones ipads create new users set workstations new staff maintaining equipment printer supply providing support responding issues staff working remotely required experience background associates degree information technology certifications comptia comptia network comptia security microsoft certified professional mcitp equivalent strong technical background broad range technologies including one following active directory desktop windows os 7 10 hardware setup configuration computers printers etc general networking knowledge ms office mac os mobile devices including ios person highest character probity application information email resume itjobsjctgov october 24 2016,2024
MEM-301-16,Democratic staff of the U.S. Congress Joint Economic Committee,118,ST-00,,0.0,1,,,Legislative,Research Assistant for Economic Issues,Personal,Joint Economic Committee,0,,,,mem30116 research assistant economic issues democratic staff us congress joint economic committee jec seeks research assistant work closely policy advisors economists senior staff range economic issues successful candidate broad knowledge field economics technical experience using spreadsheets analyze economic data also detailoriented duties include providing research assistance reports assisting hearing page 2 3 preparation fact checking committee publications including charts hearing memos floor statements reports materials social media bachelors degree economics public policy related field required capitol hill experience plus salary commensurate experience apply please submit cover letter resume demsjecsenategov research assistant subject line applicants called interview asked submit short writing sample list references joint economic committee equal opportunity employer discriminate basis race color gender age religion disability national origin uniformed service genetic information sexual orientation gender identity expression,2023
MEM-300-16,Joint Committee on Taxation,118,ST-00,,0.0,0,,,Desktop Support,IT Support Professional,Personal,,0,,,,mem30016 joint committee taxation seeking entry level support professional join information technology staff desktop support role desktop support technician provides support end users wide range issues identifying researching resolving technical problems day desktop support life may includeresponding inquiries technical support day next business day documenting tracking monitoring issues ensure timely resolutioninstalling supporting following desktop applications pc printer hardware mobile devices iphones ipads create new users set workstations new staff maintaining equipment printer supply providing support responding issues staff working remotely required experience background associates degree information technology certifications comptia comptia network comptia security microsoft certified professional mcitp equivalent strong technical background broad range technologies including one following active directory desktop windows os 7 10 hardware setup configuration computers printers etc general networking knowledge ms office mac os mobile devices including ios person highest character probity application information page 3 3 email resume itjobsjctgov october 24 2016,2024
MEM-331-14,Republican Committee in the House of Representatives,118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,Republican Committee in the House of Representatives,1,,,,mem33114 professional staff member republican committee house representatives seeks candidate extensive background health care issues congressional experience desired good writing research skills necessary please send resumes edandworkresumesmailhousegov,2024
MEM-313-14,Democratic Staff of Congressional Committee,118,ST-00,,0.0,1,,,Legislative,Analyst for Democratic Staff of Congressional Committee,Personal,,0,,,,mem31314 analyst democratic staff congressional committee congressional committee seeks experienced analyst health policy portfolio job requires strong skills written oral communication policy analysis quantitative analysis well ability work effectively tight deadline ideal candidate several years experience federal budgeting familiarity legislative process background federal health care policy masters degree public policy related field email resume two brief writing samples cover letter subject line analyst position healthanalystmailhousegov phone calls walkins,2024
MEM-313-14,Democratic Staff of Congressional Committee,118,ST-00,,0.0,1,,,Legislative,Analyst for Democratic Staff of Congressional Committee,Personal,,0,,,,mem31314 analyst democratic staff congressional committee congressional committee seeks experienced analyst health policy portfolio job requires strong skills written oral communication policy analysis quantitative analysis well ability work effectively tight deadline ideal candidate several years experience federal budgeting familiarity legislative process background federal health care policy masters degree public policy related field email resume two brief writing samples cover letter subject line analyst position healthanalystmailhousegov phone calls walkins,2023
MEM-323-16,Committee on Ethics,118,ST-00,,0.0,0,,,Legislative,Staff Assistant,Committee,Committee on Ethics,0,,,,mem32316 committee ethics immediate opening staff assistant position requires individual nonpartisan handle highly sensitive information responsibilities include greeting visitors answering telephones assisting tracking processing committee correspondence providing administrative support setup committee meetings applicants must excellent organizational skills professional telephone manner proficiency microsoft word excel ability work cooperatively courteously others ability use good judgment responding inquiries requests flexibility assisting daily tasks projects applicant instructions interested candidates submit resume cover letter email ethicsjobsmailhousegov,2024
MEM-300-16,Joint Committee on Taxation,118,ST-00,,0.0,0,,,Desktop Support,IT Support Professional,Personal,,0,,,,mem30016 joint committee taxation seeking entry level support professional join information technology staff desktop support role desktop support technician provides support end users wide range issues identifying researching resolving technical problems day desktop support life may includeresponding inquiries technical support day next business day documenting tracking monitoring issues ensure timely resolutioninstalling supporting following desktop applications pc printer hardware mobile devices iphones ipads create new users set workstations new staff maintaining equipment printer supply providing support responding issues staff working remotely required experience background associates degree information technology certifications comptia comptia network comptia security microsoft certified professional mcitp equivalent strong technical background broad range technologies including one following active directory desktop windows os 7 10 hardware setup configuration computers printers etc general networking knowledge ms office mac os mobile devices including ios person highest character probity application information email resume itjobsjctgov october 24 2016 page 3 3,2023
MEM-331-15,House Committee Democratic staff,118,ST-00,,0.0,1,,,Legislative Administration,Committee Clerk/ Administrator,Committee,Democratic,1,,,2,mem33115 house committee democratic staff seeks detailoriented committee clerk administrator handle committee legislative clerk responsibilities well office administratorpayroll work hill experience strictly required preferably 2 years entrylevel position committee legislative clerk hearing coordination similar experience strongly preferred familiarity congressional payroll hill office administrative work strong plus please email rsum cover letter demcommitteejobmailhousegov phone calls please,2024
MEM-300-16,Joint Committee on Taxation,118,ST-00,,0.0,0,,,Desktop Support,IT Support Professional,Personal,,0,,,,mem30016 joint committee taxation seeking entry level support professional join information technology staff desktop support role desktop support technician provides support end users wide range issues identifying researching resolving technical problems day desktop support life may includeresponding inquiries technical support day next business day documenting tracking monitoring issues ensure timely resolutioninstalling supporting following desktop applications pc printer hardware mobile devices iphones ipads create new users set workstations new staff maintaining equipment printer supply providing support responding issues staff working remotely required experience background page 2 3 associates degree information technology certifications comptia comptia network comptia security microsoft certified professional mcitp equivalent strong technical background broad range technologies including one following active directory desktop windows os 7 10 hardware setup configuration computers printers etc general networking knowledge ms office mac os mobile devices including ios person highest character probity application information email resume itjobsjctgov october 24 2016,2023
MEM-323-16,Committee on Ethics,118,ST-00,,0.0,0,,,Legislative,Staff Assistant,Committee,Committee on Ethics,0,,,,mem32316 committee ethics immediate opening staff assistant position requires individual nonpartisan handle highly sensitive information responsibilities include greeting visitors answering telephones assisting tracking processing committee correspondence providing administrative support setup committee meetings applicants must excellent organizational skills professional telephone manner proficiency microsoft word excel ability work cooperatively courteously others ability use good judgment responding inquiries requests flexibility assisting daily tasks projects applicant instructions interested candidates submit resume cover letter email ethicsjobsmailhousegov,2024
MEM-368-14,"House Committee on Science, Space and Technology Majority",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,"House Committee on Science, Space and Technology Majority",0,,,,mem36814 house committee science space technology majority seeking experienced proactive professional staff member research technology subcommittee applicants relevant experience capitol hill preferably managing committee portfolio member federal state government science technology field qualified candidates possess indepth knowledge federallysupported academic research federal programs support commercialization new technology issues ideal candidate graduate degree experience science tech policy interested applicants send cover letter resume housescienceopeningsgmailcom telephone calls faxes dropins,2024
MEM-357-14,"The House Education and the Workforce Committee, Majority Staff",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Personal,House Education and the Workforce Committee,0,,,,mem35714 house education workforce committee majority staff seeks professional staff member responsible k12 education human services issues ideal candidate relevant experience capitol hill federal state government education field candidate exhibit record generating advancing legislative initiatives strong attention detail strong writing communication interpersonal organizational skills candidates must creative capable working tight deadlines able work part team interested applicants send cover letter resume short writing samples edandworkresumesmailhousegov telephone calls please,2024
MEM-382-17,Democratic Member of the House Foreign Affairs Committee,118,ST-00,,0.0,1,,,Legislative,Legislative Assistant,Personal,Foreign Affairs Committee,1,,,,mem38217 democratic member house foreign affairs committee seeking skilled experienced legislative assistant handle foreign policy related issues candidates relevant capitol hill experience excellent communications skills background foreign policy andor advanced degree background asia policy plus interested applicants submit resume cover letter legislativeassistant2017gmailcom,2024
MEM-350-16,Democratic Staff of the House Committee on Small Business,118,ST-00,,0.0,1,,,Legislative,Professional Staff Member,Committee,House Committee on Small Business,0,,,,mem35016 democratic staff house committee small business seeks professional staff member handle matters including limited agency oversight procurement financial services health andor technology previous legislative experience necessary preferred candidate must possess superior writing analytic abilities including strong organizational interpersonal skills primary responsibilities include hearing preparation legislative development apply please email cover letter resume vacancy_employmentyahoocom phone calls dropins please,2024
MEM-379-15,Democratic Congressional Oversight Subcommittee,118,ST-00,,0.0,1,,,Legislative,Investigator,Personal,,0,,,,mem37915 democratic congressional oversight subcommittee seeking energetic thoughtful investigator outstanding written oral communications skills must selfmotivated diligent team player adept conducting page 2 4 extensive research quickly summarizing key issues able juggle multiple tasks investigations include wide range subjects including energy environmental topics issues impact federal science space homeland security programs strong awareness environmental public health issues preferred attorneys oversight experience encouraged apply candidate comfortable briefing members congress interviewing federal officials writing substantive investigative reports ideally candidate experienced uncovering allegations waste fraud abuse mismanagement curious driven good natured please send resume cover letter sciresumesmailhousegov position close december 1 2015,2024
MEM-354-15,The Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Investigator,Committee,The Committee on Ethics,0,,,,mem35415 investigator washington dc committee ethics seeks experienced investigative professional investigator position committees investigator responsible assisting committee aspects investigative work including researching reviewing public data sources forensic research document review data collection analysis preparing participating witness interviews nonpartisan position requires ability assist impartial investigations refrain political partisan activity candidates must possess outstanding organizational research analytical skills well sound judgment necessary evaluate sensitive matters arise committee experience one following areas desirable government ethics criminal law civil litigation administrative investigations adjudications depositions investigative journalism financial accounting experience document reviewmanagement platforms andor online research services lexisnexis westlaw clear also preferred salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase investigator subject line,2024
MEM-331-15,House Committee Democratic staff,118,ST-00,,0.0,1,,,Administrative,Committee Clerk/ Administrator,Committee,Democratic,1,,,2,mem33115 house committee democratic staff seeks detailoriented committee clerk administrator handle committee legislative clerk responsibilities well office administratorpayroll work hill experience strictly required preferably 2 years entrylevel position committee legislative clerk hearing coordination similar experience strongly page 3 4 preferred familiarity congressional payroll hill office administrative work strong plus please email rsum cover letter demcommitteejobmailhousegov phone calls please,2023
MEM-368-14,"House Committee on Science, Space and Technology Majority",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,"House Committee on Science, Space and Technology Majority",0,,,,mem36814 house committee science space technology majority seeking experienced proactive professional staff member research technology subcommittee applicants relevant experience capitol hill preferably managing committee portfolio member federal state government science technology field qualified candidates possess indepth knowledge federallysupported academic research federal programs support commercialization new technology issues ideal candidate graduate degree experience science tech policy interested applicants send cover letter resume housescienceopeningsgmailcom telephone calls faxes dropins,2024
MEM-357-14,"The House Education and the Workforce Committee, Majority Staff",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Personal,House Education and the Workforce Committee,1,,,,mem35714 house education workforce committee majority staff seeks professional staff member responsible k12 education human services issues ideal candidate relevant experience capitol hill federal state government education field candidate exhibit record generating advancing legislative initiatives strong attention detail strong writing communication interpersonal organizational skills candidates must creative capable working tight deadlines able work part team interested applicants send cover letter resume short writing samples edandworkresumesmailhousegov telephone calls please page 4 5,2024
MEM-354-15,Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Investigator,Personal,,0,,,,mem35415 investigator washington dc committee ethics seeks experienced investigative professional investigator position committees investigator responsible assisting committee aspects investigative work including researching reviewing public data sources forensic research document review data collection analysis preparing participating witness interviews nonpartisan position requires ability assist impartial investigations refrain political partisan activity candidates must possess outstanding organizational research analytical skills well sound judgment necessary evaluate sensitive matters arise committee experience one following areas desirable government ethics criminal law civil litigation administrative investigations adjudications depositions investigative journalism financial accounting experience document reviewmanagement platforms andor online research services lexisnexis westlaw clear also preferred salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase investigator subject line page 2 6,2023
MEM-331-15,House Committee Democratic staff,118,ST-00,,0.0,1,,,Legislative Administration,Committee Clerk/ Administrator,Committee,Democratic,1,,,2,mem33115 house committee democratic staff seeks detailoriented committee clerk administrator handle committee legislative clerk responsibilities well office administratorpayroll work hill experience strictly required preferably 2 years entrylevel position committee legislative clerk hearing coordination similar experience strongly preferred familiarity congressional payroll hill office administrative work strong plus please email rsum cover letter demcommitteejobmailhousegov phone calls please,2023
MEM-350-16,Democratic Staff of the House Committee on Small Business,118,ST-00,,0.0,1,,,Legislative,Professional Staff Member,Committee,House Committee on Small Business,0,,,,mem35016 democratic staff house committee small business seeks professional staff member handle matters including limited agency oversight procurement financial services health andor technology previous legislative experience necessary preferred candidate must possess superior writing analytic abilities including strong organizational interpersonal skills primary responsibilities include hearing preparation legislative development apply please email cover letter resume vacancy_employmentyahoocom phone calls dropins please,2023
MEM-379-15,Democratic Congressional Oversight Subcommittee,118,ST-00,,0.0,1,,,Legislative,Investigator,Personal,,0,,,,mem37915 democratic congressional oversight subcommittee seeking energetic thoughtful investigator outstanding written oral communications skills must selfmotivated diligent team player adept conducting page 2 3 extensive research quickly summarizing key issues able juggle multiple tasks investigations include wide range subjects including energy environmental topics issues impact federal science space homeland security programs strong awareness environmental public health issues preferred attorneys oversight experience encouraged apply candidate comfortable briefing members congress interviewing federal officials writing substantive investigative reports ideally candidate experienced uncovering allegations waste fraud abuse mismanagement curious driven good natured please send resume cover letter sciresumesmailhousegov position close december 1 2015,2023
MEM-354-15,The Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Investigator,Committee,The Committee on Ethics,0,,,,mem35415 investigator washington dc committee ethics seeks experienced investigative professional investigator position committees investigator responsible assisting committee aspects investigative work including researching reviewing public data sources forensic research document review data collection analysis preparing participating witness interviews nonpartisan position requires ability assist impartial investigations refrain political partisan activity candidates must possess outstanding organizational research analytical skills well sound judgment necessary evaluate sensitive matters arise committee experience one following areas desirable government ethics criminal law civil litigation administrative investigations adjudications depositions investigative journalism financial accounting experience document reviewmanagement platforms andor online research services lexisnexis westlaw clear also preferred salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase investigator subject line,2023
MEM-331-15,House Committee Democratic staff,118,ST-00,,0.0,1,,,Administrative,Committee Clerk/ Administrator,Committee,Democratic,1,,,2,mem33115 house committee democratic staff seeks detailoriented committee clerk administrator handle committee legislative clerk responsibilities well office administratorpayroll work hill experience strictly required preferably 2 years entrylevel position committee legislative clerk hearing coordination similar experience strongly page 3 3 preferred familiarity congressional payroll hill office administrative work strong plus please email rsum cover letter demcommitteejobmailhousegov phone calls please,2024
MEM-389-14,Republican Committee,118,ST-00,,0.0,0,,,Legislative,Executive Assistant,Committee,full committee Chief of Staff,0,,,,mem38914 republican committee seeks executive assistant full committee chief staff executive assistant work closely chief staff assisting projects managing daily schedule various tasks needed ideal candidate incredibly well organized able anticipate issues needs initiative identify problems come solutions address positive attitude essential capitol hill experience plus new graduates encouraged apply interested applicants send resume cover letter gopcommitteegmailcom,2023
MEM-368-14,"House Committee on Science, Space and Technology Majority",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,"House Committee on Science, Space and Technology Majority",0,,,,mem36814 house committee science space technology majority seeking experienced proactive professional staff member research technology subcommittee applicants relevant experience capitol hill preferably managing committee portfolio member federal state government science technology field qualified candidates possess indepth knowledge federallysupported academic research federal programs support commercialization new technology issues ideal candidate graduate degree experience science tech policy interested applicants send cover letter resume housescienceopeningsgmailcom telephone calls faxes dropins,2023
MEM-357-14,"The House Education and the Workforce Committee, Majority Staff",118,ST-00,,0.0,0,,,Legislative,Professional Staff Member,Committee,"House Education and the Workforce Committee, Majority Staff",0,,,,mem35714 house education workforce committee majority staff seeks professional staff member responsible k12 education human page 4 5 services issues ideal candidate relevant experience capitol hill federal state government education field candidate exhibit record generating advancing legislative initiatives strong attention detail strong writing communication interpersonal organizational skills candidates must creative capable working tight deadlines able work part team interested applicants send cover letter resume short writing samples edandworkresumesmailhousegov telephone calls please,2023
MEM-387-14,"Democratic Staff of the Committee on Science, Space and Technology",118,ST-00,,0.0,1,,,Legislative,Intern,Committee,"Committee on Science, Space and Technology",0,,,,mem38714 democratic staff committee science space technology seeking fulltime interns starting january 2015 interns asked work staff help prepare committee hearings markups interns work substantive research projects press matters additionally interns critical daily operation office including tasks answering phones greeting visitors filing official documents interested applicants visit committees website httpdemocratssciencehousegovcontactus please fill application provided send resume two professional references,2023
MEM-336-14,Committee on House Administration,118,ST-00,,0.0,1,,,Legislative,Intern,Personal,,0,,,,mem33614 democratic office committee house administration seeks energetic selfmotivated undergraduate graduate level students well recent graduates interest government public policy apply fall 2014 internship working closely committee staff interns opportunity gain firsthand knowledge innerworkings congressional committee learn daytoday administrative operations house representatives interns responsible assisting committee staff official proceedings hearingsmarkups elections oversight page 17 17 member services projects well providing general front office support please note paid internship interested applicants send cover letter resume available hours chademinternmailhousegov subject headline cha dem internship,2023
MEM-387-14,"Democratic Staff of the Committee on Science, Space and Technology",118,ST-00,,0.0,1,,,Legislative,Intern,Committee,"Committee on Science, Space and Technology",0,,,,mem38714 democratic staff committee science space technology seeking fulltime interns starting january 2015 interns asked work staff help prepare committee hearings markups interns work substantive research projects press matters additionally interns critical daily operation office including tasks answering phones greeting visitors filing official documents interested applicants visit committees website httpdemocratssciencehousegovcontactus please fill application provided send resume two professional references,2023
MEM-336-14,Committee on House Administration,118,ST-00,,0.0,1,,,Legislative,Intern,Personal,,0,,,,mem33614 democratic office committee house administration seeks energetic selfmotivated undergraduate graduate level students well recent graduates interest government public policy apply fall 2014 internship working closely committee staff interns opportunity gain firsthand knowledge innerworkings congressional committee learn daytoday administrative operations house representatives interns responsible assisting committee staff official proceedings hearingsmarkups elections oversight page 17 17 member services projects well providing general front office support please note paid internship interested applicants send cover letter resume available hours chademinternmailhousegov subject headline cha dem internship,2023
MEM-374-16,Democratic Staff of the House Committee on Small Business,118,ST-00,,0.0,1,,,Legislative,Procurement Policy Specialist,Committee,House Committee on Small Business,0,,,,mem37416 democratic staff house committee small business seeks professional staff member handle procurement policy emphasis small business contracting issues subject matter experience federal setaside programs federal agency buying practices federal acquisition policy strongly preferred candidate must possess superior writing analytic abilities including strong organizational interpersonal skills experience hearing preparation legislative development plus apply please email cover letter resume procurementjobgmailcom phone calls dropins please,2024
MEM-350-16,Democratic Staff of the House Committee on Small Business,118,ST-00,,0.0,1,,,Legislative,Professional Staff Member,Committee,House Committee on Small Business,0,,,,mem35016 democratic staff house committee small business seeks professional staff member handle matters including limited agency oversight procurement financial services health andor technology previous legislative experience necessary preferred candidate must possess superior writing analytic abilities including strong organizational interpersonal skills primary responsibilities include hearing preparation legislative development apply please email cover letter resume vacancy_employmentyahoocom phone calls dropins please,2023
MEM-379-15,Democratic Congressional Oversight Subcommittee,118,ST-00,,0.0,1,,,Legislative,Investigator,Personal,,0,,,,mem37915 democratic congressional oversight subcommittee seeking energetic thoughtful investigator outstanding written oral communications skills must selfmotivated diligent team player adept conducting extensive research quickly summarizing key issues able juggle multiple tasks investigations include wide range subjects including energy environmental topics issues impact federal science space homeland security programs strong awareness environmental public health issues preferred attorneys oversight experience encouraged apply candidate comfortable briefing members congress interviewing federal officials writing substantive investigative reports ideally candidate experienced uncovering allegations waste fraud abuse mismanagement curious driven good natured please send resume cover letter sciresumesmailhousegov position close december 1 2015,2023
MEM-354-15,The Committee on Ethics,118,WA-00,WA,0.0,0,,,Legislative,Investigator,Committee,The Committee on Ethics,0,,,,mem35415 investigator washington dc committee ethics seeks experienced investigative professional investigator position committees investigator responsible assisting committee aspects investigative work including researching reviewing public data sources forensic research document review data collection page 3 3 analysis preparing participating witness interviews nonpartisan position requires ability assist impartial investigations refrain political partisan activity candidates must possess outstanding organizational research analytical skills well sound judgment necessary evaluate sensitive matters arise committee experience one following areas desirable government ethics criminal law civil litigation administrative investigations adjudications depositions investigative journalism financial accounting experience document reviewmanagement platforms andor online research services lexisnexis westlaw clear also preferred salary commensurate experience please email resume cover letter short writing sample ethicsjobsmailhousegov please include phrase investigator subject line,2023
